key,rep,fold,iter,change,coding,selection,extraction,payment_base
cms_adv,0,0,1,0.12912537402423624,847600.353305725,865727.4121035696,1713327.7654092945,7726231.006176871
cms_adv,0,0,2,0.04742944757472313,776007.5816934541,833399.0522324878,1609406.6339259418,7019572.4615568025
cms_adv,0,0,3,0.04001411766721764,757610.130460697,806968.2835950919,1564578.414055789,7063540.532133794
cms_adv,0,0,4,0.030375864172010932,772441.8687819262,826785.2659740465,1599227.1347559728,6987245.792745083
cms_adv,0,0,5,0.044016791367882814,788597.8473354509,803169.4806384277,1591767.3279738785,7026782.881430595
cms_adv,0,0,6,0.05553140242869336,802367.3107288902,825242.43481666,1627609.7455455502,6956027.996916392
cms_adv,0,0,7,0.0341536309332316,750299.369502226,807734.8714983192,1558034.2410005452,7064588.011099219
cms_adv,0,0,8,0.04918040721377962,748837.3309980384,803228.5416530592,1552065.8726510976,7049901.717524231
cms_adv,0,0,9,0.045646019959905255,811265.7013127505,839823.7079958919,1651089.4093086424,7046644.079611517
cms_adv,0,0,10,0.04775266754318118,781794.5828135991,796719.4100926063,1578513.9929062054,7074691.916047147
cms_adv,0,0,11,0.06011901872710436,797917.6266302819,815862.2802312883,1613779.9068615702,7018731.4310091585
cms_adv,0,0,12,0.038750935932580305,751058.5463846825,809593.5199358909,1560652.0663205734,7053079.841685151
cms_adv,0,0,13,0.02989476935915145,775117.9364188354,828972.975630054,1604090.9120488893,7037699.879976151
cms_adv,0,0,14,0.04218478132001807,803449.7819842737,834630.1825964262,1638079.9645806998,7052599.301434806
cms_adv,0,0,15,0.04765377132180336,737781.017307245,828006.7219444043,1565787.7392516495,7034102.494591783
cms_adv,0,0,16,0.04480544753058817,772534.3454141036,810243.8363404426,1582778.1817545462,7081698.020890275
cms_adv,0,0,17,0.05699330014450449,785441.2449308287,835392.0577717556,1620833.3027025843,7019543.203351423
cms_adv,0,0,18,0.040666791430769116,756936.0496254301,823729.2346165889,1580665.284242019,7117072.546487779
cms_adv,0,0,19,0.04457826724998285,763409.2167184578,789933.010098253,1553342.2268167108,7050708.4989548465
cms_adv,0,0,20,0.052351240994731936,766297.3056430492,810825.6227684643,1577122.9284115136,6941418.564895213
cms_adv,0,1,1,0.10856053539468759,715403.9228086849,796860.4935530268,1512264.4163617117,7859892.625110067
cms_adv,0,1,2,0.05302511906417831,571943.4167783419,729887.9848424629,1301831.4016208048,7197370.261736466
cms_adv,0,1,3,0.05192985583560944,596931.4261156102,689905.7548949458,1286837.181010556,7177903.341174161
cms_adv,0,1,4,0.03617437704751288,586618.8362629462,722087.4289919105,1308706.2652548568,7091609.495910074
cms_adv,0,1,5,0.03785879026143331,576671.5169275524,693045.4210811543,1269716.9380087066,7137404.427745925
cms_adv,0,1,6,0.036049787749031115,601759.919849737,734953.7420384008,1336713.661888138,7101914.811626071
cms_adv,0,1,7,0.027241479357798436,586427.6602219415,730071.3981421884,1316499.05836413,7140424.087460816
cms_adv,0,1,8,0.035121393181128994,595440.1639701823,706490.364149761,1301930.5281199433,7134897.725789212
cms_adv,0,1,9,0.037876227774492635,602437.894852407,725293.7482538238,1327731.643106231,7136331.394362999
cms_adv,0,1,10,0.032016163558103786,584313.8307418411,709703.2766914634,1294017.1074333047,7121594.045125083
cms_adv,0,1,11,0.04638282043313323,596529.6743546679,702444.4063523142,1298974.080706982,7179841.648306945
cms_adv,0,1,12,0.044184239306982585,600190.4699053923,748624.1477756336,1348814.617681026,7142750.980459778
cms_adv,0,1,13,0.03633352090787482,590096.621063691,714782.6690347766,1304879.2900984676,7163174.095417314
cms_adv,0,1,14,0.036600063761675086,630805.3277236623,730387.6387179985,1361192.9664416607,7181331.227634062
cms_adv,0,1,15,0.04222881092880983,604163.9300269372,719120.0484554798,1323283.9784824168,7142759.662609336
cms_adv,0,1,16,0.032583421649183195,595603.37959564,716992.6490486428,1312596.0286442828,7144871.822925435
cms_adv,0,1,17,0.03509659261788518,596569.7590474838,712085.1697633521,1308654.9288108358,7150833.34816494
cms_adv,0,1,18,0.036357543330132656,596099.9681762814,721869.8128258429,1317969.7810021243,7150508.605279542
cms_adv,0,1,19,0.03620951543875036,598446.8638694138,718253.6459482675,1316700.5098176813,7146894.929485026
cms_adv,0,1,20,0.02832185459586149,599957.8454077019,746127.449186913,1346085.2945946148,7213700.411009638
cms_adv,0,2,1,0.11170144906104222,650022.380571841,781016.7636335987,1431039.1442054398,7737187.167595268
cms_adv,0,2,2,0.06142871592556288,514219.5562976316,685648.0146116689,1199867.5709093004,7049191.409233091
cms_adv,0,2,3,0.05598209579519483,568627.1148973457,717622.5928053334,1286249.707702679,7029744.086384326
cms_adv,0,2,4,0.05358346827149392,528607.7886839495,712352.0436762869,1240959.8323602364,7009982.161929548
cms_adv,0,2,5,0.05651460507437242,583151.9977468724,709249.765843499,1292401.7635903712,7076376.342983406
cms_adv,0,2,6,0.05245992558567418,537777.5324358088,719745.7874142248,1257523.3198500336,7044575.6278493395
cms_adv,0,2,7,0.05376898147911562,587593.6704098545,717026.896634728,1304620.5670445825,7106733.877688753
cms_adv,0,2,8,0.058115963194423685,533228.4316916475,714502.4492525749,1247730.8809442224,6994351.527070174
cms_adv,0,2,9,0.057735311669230197,570091.7254339051,713005.5458863867,1283097.2713202918,7101781.570640692
cms_adv,0,2,10,0.055973558945200085,520784.8596639917,708599.953338878,1229384.8130028697,7006800.459992941
cms_adv,0,2,11,0.06022454422481999,574825.3443960906,703011.896047659,1277837.2404437496,7098014.43535046
cms_adv,0,2,12,0.05935524586137675,539618.99677079,699739.7846840215,1239358.7814548113,7026588.562448973
cms_adv,0,2,13,0.05543389268895183,573686.0052841759,722525.5051346007,1296211.5104187764,7086443.729149339
cms_adv,0,2,14,0.045462420507515186,537818.7564869944,731900.5848121756,1269719.3412991702,7055394.955363471
cms_adv,0,2,15,0.04502612334308934,575933.0935679552,721085.7928557186,1297018.886423674,7121570.627417726
cms_adv,0,2,16,0.04646408439191946,553041.6597915165,732664.7157042172,1285706.3754957337,7035747.413680307
cms_adv,0,2,17,0.04730972518372977,592010.8587951693,730396.4597952905,1322407.3185904599,7068552.517593717
cms_adv,0,2,18,0.046119115814666996,540661.2770622062,721293.0839044375,1261954.3609666438,7090588.832756057
cms_adv,0,2,19,0.05677606823656364,601000.7510015377,731555.5848940854,1332556.335895623,7140699.330748182
cms_adv,0,2,20,0.05732852455008976,554692.3389306288,719701.2265932774,1274393.5655239061,7065350.4168047
cms_adv,0,3,1,0.12877548507767422,826250.4507646512,829087.600996502,1655338.0517611532,7881757.520732732
cms_adv,0,3,2,0.04981567757311475,782023.4035521647,785251.9685696496,1567275.3721218142,7175306.984592319
cms_adv,0,3,3,0.06167926395796267,764028.8331669951,800372.2348123066,1564401.0679793018,7171108.858226233
cms_adv,0,3,4,0.04530197522542976,773968.417172134,796183.6500560886,1570152.0672282227,7138508.92359293
cms_adv,0,3,5,0.033735129720383235,751084.5157192871,794429.3233994734,1545513.8391187605,7136210.934203272
cms_adv,0,3,6,0.02785395070862875,762014.5933908342,783625.6366688819,1545640.230059716,7191544.471612364
cms_adv,0,3,7,0.03514394802864095,778424.2090008153,810934.045801279,1589358.2548020943,7181149.165706679
cms_adv,0,3,8,0.03642524477957291,745002.1374089207,813835.3104794178,1558837.4478883385,7136417.578449644
cms_adv,0,3,9,0.032415089754518164,762937.9949777585,774806.4512859308,1537744.4462636893,7144562.154535416
cms_adv,0,3,10,0.025669679573331113,744953.0873334205,794347.4421261571,1539300.5294595775,7167910.472690022
cms_adv,0,3,11,0.029332158153894373,747006.3765982136,792964.6512918649,1539971.0278900785,7165946.379538359
cms_adv,0,3,12,0.03357859068007262,770885.1872380507,791553.9079460838,1562439.0951841346,7177200.826481674
cms_adv,0,3,13,0.03366952998124276,744019.9023045031,792571.5001972675,1536591.4025017708,7136064.31400983
cms_adv,0,3,14,0.02615274157940938,753482.0968423227,799721.9002864802,1553203.9971288028,7127067.802808537
