key,rep,fold,iter,change,coding,selection,extraction,payment_base
gbm_robust_adv,2,0,1,0.09327819443034532,442446.80932554125,263641.624439876,706088.4337654172,7520686.821918997
gbm_robust_adv,2,0,2,0.10462014797134549,517315.0820685904,274649.49933252105,791964.5814011114,7461364.330992155
gbm_robust_adv,2,0,3,0.10912339507442893,472707.7837221778,291107.156041292,763814.9397634699,7397887.535422442
gbm_robust_adv,2,0,4,0.05128745025274195,538320.709020004,325814.03126914124,864134.7402891453,7440371.4898897065
gbm_robust_adv,2,0,5,0.08496112314434609,520002.2228104726,309168.45570427406,829170.6785147467,7411705.075413541
gbm_robust_adv,2,0,6,0.09979976401405911,522819.31625539437,317534.80069197307,840354.1169473674,7408553.149475183
gbm_robust_adv,2,0,7,0.04958826507723616,558860.8926259335,279217.9245756124,838078.8172015459,7416955.707221362
gbm_robust_adv,2,0,8,0.07967057350983285,529642.2909970145,304590.3768283262,834232.6678253408,7352021.317183449
gbm_robust_adv,2,0,9,0.08716138331316121,464449.3257777512,289646.2536492539,754095.5794270051,7473601.900217768
gbm_robust_adv,2,0,10,0.08668553516996175,499183.22469362756,292136.84872451867,791320.0734181462,7393741.641587853
gbm_robust_adv,2,1,1,0.06504500927667456,667078.1157469824,384055.5535649219,1051133.6693119043,7893973.123319949
gbm_robust_adv,2,1,2,0.11433479215763029,826870.8465604202,413134.60136255523,1240005.4479229755,7788180.284626748
gbm_robust_adv,2,1,3,0.11178286632815596,632347.9174267676,346768.2266990041,979116.1441257717,7884408.253903629
gbm_robust_adv,2,1,4,0.0525030484258121,726565.0092894804,377036.8767139993,1103601.8860034798,7847863.6498321295
gbm_robust_adv,2,1,5,0.08132728673784753,642366.56894893,342065.23208073346,984431.8010296635,7874590.07177364
gbm_robust_adv,2,1,6,0.07880444399500673,508254.75178263156,305670.42102316563,813925.1728057972,7781794.189921315
gbm_robust_adv,2,1,7,0.052809544994492995,613601.9601307956,349653.96567852405,963255.9258093196,7811494.103092798
gbm_robust_adv,2,1,8,0.055803514873655584,637117.437163272,351029.96901056694,988147.406173839,7822710.560593965
gbm_robust_adv,2,1,9,0.04527352483148035,550581.1829986147,344178.4252290396,894759.6082276544,7797323.184506432
gbm_robust_adv,2,1,10,0.1460719760941359,595471.9416042119,330311.0057286907,925782.9473329026,7809478.034677866
gbm_robust_adv,2,2,1,0.07330741734035334,517011.3049859368,249088.65730525315,766099.9622911899,7733174.559180372
gbm_robust_adv,2,2,2,0.08293296973099838,539924.9060659932,229306.55415328866,769231.460219282,7709561.499386679
gbm_robust_adv,2,2,3,0.05086438119084145,568694.2840581652,288728.06637884997,857422.3504370151,7677385.077800069
gbm_robust_adv,2,2,4,0.04988639400713797,487280.18593758455,212304.8297362694,699585.0156738539,7670615.955604429
gbm_robust_adv,2,2,5,0.05589102915540096,509530.02684309415,282692.8389841535,792222.8658272477,7655271.114223049
gbm_robust_adv,2,2,6,0.08038057035463093,550589.4333213373,250164.05997486616,800753.4932962034,7701712.503884201
gbm_robust_adv,2,2,7,0.07778360409585475,526579.2116931237,240820.21953679464,767399.4312299183,7681129.798893925
gbm_robust_adv,2,2,8,0.04981255175385549,609015.5106225262,260563.4464845515,869578.9571070777,7663557.33477174
gbm_robust_adv,2,2,9,0.05262117402367137,471889.28669026896,207712.61163254242,679601.8983228114,7699025.658640804
gbm_robust_adv,2,2,10,0.08108633228200025,659188.9513052076,242329.37787817625,901518.3291833838,7682001.812816264
gbm_robust_adv,2,3,1,0.04783757958786101,364812.9332660556,201274.84584410622,566087.7791101618,7813162.197183024
gbm_robust_adv,2,3,2,0.08290051409711142,394969.8776462874,215157.62463843633,610127.5022847237,7837652.668233221
gbm_robust_adv,2,3,3,0.051427990314085556,575743.5215212186,308517.0279270891,884260.5494483076,7780193.128105166
gbm_robust_adv,2,3,4,0.052460828695624954,559649.992374496,273367.6876022944,833017.6799767903,7824667.213696243
gbm_robust_adv,2,3,5,0.04862213432906816,566396.0297161882,268619.2690730964,835015.2987892847,7818000.920703113
