key,rep,fold,iter,change,coding,selection,extraction,payment_base
gbm_robust_adv,1,0,1,0.11797058610487288,562989.5428541899,249176.63702002418,812166.1798742141,7613982.497325738
gbm_robust_adv,1,0,2,0.07192886567673176,561834.2440201289,220092.3390318204,781926.5830519493,7546959.753120261
gbm_robust_adv,1,0,3,0.10653010949489251,733043.1305789988,325074.01752866164,1058117.1481076605,7485521.388117274
gbm_robust_adv,1,0,4,0.07992986454815834,531087.5665726175,213013.65827187223,744101.2248444897,7502001.5279498985
gbm_robust_adv,1,0,5,0.0569365191339764,495659.9724373458,221306.11291306082,716966.0853504066,7608994.992262347
gbm_robust_adv,1,0,6,0.056088732063254466,513096.9521144326,242951.85776207413,756048.8098765067,7571672.992500279
gbm_robust_adv,1,0,7,0.054555624102999835,620153.1703144909,233364.26838032829,853517.4386948192,7565525.183076603
gbm_robust_adv,1,0,8,0.052655944884837304,632575.2921621223,254083.0961566468,886658.3883187692,7560375.440538358
gbm_robust_adv,1,0,9,0.05218732783326784,582918.5060248793,264116.0728671976,847034.5788920769,7614092.941663374
gbm_robust_adv,1,0,10,0.070002755635067,715374.6040302124,299641.049910485,1015015.6539406974,7530480.48381196
gbm_robust_adv,1,1,1,0.07218052071818758,504367.68323970673,290266.4378373439,794634.1210770507,7642974.286266202
gbm_robust_adv,1,1,2,0.06644728159323901,478155.78470497316,257364.8026533884,735520.5873583616,7492208.618564091
gbm_robust_adv,1,1,3,0.06858029300058187,451686.2006371552,225643.50246540178,677329.703102557,7428967.367696394
gbm_robust_adv,1,1,4,0.05680247564851074,424278.5516744854,238829.7763056541,663108.3279801395,7379072.261765896
gbm_robust_adv,1,1,5,0.06177251584243728,394996.40690751275,206725.96634518864,601722.3732527014,7424370.782943658
gbm_robust_adv,1,1,6,0.06285419813696307,426706.5942106312,252366.41182815324,679073.0060387845,7480185.416797443
gbm_robust_adv,1,1,7,0.0655619947447724,361189.6029831283,229175.86578466962,590365.4687677979,7472466.782040396
gbm_robust_adv,1,1,8,0.06106708626154386,467170.140937808,235231.1524910568,702401.2934288648,7465618.1407194985
gbm_robust_adv,1,1,9,0.05885876759029099,395905.485681248,230556.03172588677,626461.5174071348,7483802.178293557
gbm_robust_adv,1,1,10,0.062179919249541464,330690.4099936974,190593.12494894394,521283.5349426414,7488756.023999024
gbm_robust_adv,1,2,1,0.08723472363427812,535106.6761193831,297061.45923156926,832168.1353509524,7778984.142689541
gbm_robust_adv,1,2,2,0.08032165144147195,525510.6258414412,311492.771190998,837003.3970324392,7707664.254058988
gbm_robust_adv,1,2,3,0.09176886795682189,457955.0830297213,303365.43428373465,761320.5173134559,7614158.964840538
gbm_robust_adv,1,2,4,0.12018965648978142,530821.0408248059,287275.1854365447,818096.2262613506,7555991.972406863
gbm_robust_adv,1,2,5,0.11628400919924932,515648.15494114294,295646.41867314506,811294.573614288,7621957.329588259
gbm_robust_adv,1,2,6,0.10667705759685032,645907.6968816534,382248.9935343076,1028156.690415961,7628058.614212912
gbm_robust_adv,1,2,7,0.09530793020496316,884056.4469111876,389099.84155737504,1273156.2884685625,7638033.940255572
gbm_robust_adv,1,2,8,0.07210960132676632,547871.6929650162,312635.33229194337,860507.0252569596,7697565.013759454
gbm_robust_adv,1,2,9,0.055824056765619474,496875.6291605382,328519.28323551215,825394.9123960503,7659406.125457445
gbm_robust_adv,1,2,10,0.06503960512754209,444745.54110824794,312523.71473195904,757269.255840207,7629078.980469378
gbm_robust_adv,1,3,1,0.07794717050039644,649849.4826020037,333893.1643897527,983742.6469917565,7682157.122133398
gbm_robust_adv,1,3,2,0.0917954237126664,815953.3107278069,370313.59104139457,1186266.9017692015,7586950.051155986
gbm_robust_adv,1,3,3,0.09258894743687725,636707.3070443973,290743.08975758374,927450.3968019811,7582915.620224095
gbm_robust_adv,1,3,4,0.07029885644336427,717874.0623004828,393098.5583182445,1110972.6206187273,7560455.180776238
gbm_robust_adv,1,3,5,0.0706714525897263,599168.8810825017,287549.37975445756,886718.2608369594,7647293.769447988
gbm_robust_adv,1,3,6,0.06694551624249416,791267.5373312434,343869.9771629334,1135137.5144941767,7514116.796562796
gbm_robust_adv,1,3,7,0.07410462359645717,528635.3894613043,297954.7665781715,826590.1560394758,7562348.468451213
gbm_robust_adv,1,3,8,0.07381607580354177,711537.1200476794,347713.3263505029,1059250.4463981823,7550232.613762835
gbm_robust_adv,1,3,9,0.06659977792763576,766272.264376667,366620.7511329077,1132893.0155095747,7487150.079573957
gbm_robust_adv,1,3,10,0.0664550866662502,877878.5871814005,388038.93794858747,1265917.5251299879,7645293.862438654
gbm_robust_adv,1,4,1,0.07431399310672165,453503.5634781506,340933.70198888634,794437.265467037,7807281.709159893
gbm_robust_adv,1,4,2,0.1169625366868522,356086.4019353972,334267.6255817675,690354.0275171647,7827643.093033164
gbm_robust_adv,1,4,3,0.04281209090205762,544958.381695528,344153.1342338024,889111.5159293304,7750925.833690277
gbm_robust_adv,1,4,4,0.0728686469859139,538042.6964768127,378846.671315135,916889.3677919477,7785235.013116816
gbm_robust_adv,1,4,5,0.07517060879989751,452655.8954143653,349500.42799208657,802156.3234064518,7751460.12583721
gbm_robust_adv,1,4,6,0.05018695249757279,459942.61462215823,314433.17621478875,774375.790836947,7781922.180225715
gbm_robust_adv,1,4,7,0.05074281615942839,412802.5542540193,346026.3045466379,758828.8588006572,7780941.706016604
gbm_robust_adv,1,4,8,0.04113229266561159,410598.48005262675,313320.4195810954,723918.8996337221,7762895.734610052
gbm_robust_adv,1,4,9,0.04214294271007451,576403.7223671109,380106.58143543376,956510.3038025447,7754194.865835247
gbm_robust_adv,1,4,10,0.0413259560549949,407146.7007831608,346518.3970583819,753665.0978415427,7794324.756695987
