key,sweep,value,rep,fold,r2_ungamed,r2_post,payment_base,coding,selection_shift,selection,codes_added,extraction,selection_ungamed,selection_interaction,profit_base,profit,nc_ungamed|Income below 200% FPL,nc_post|Income below 200% FPL,sel_share|Income below 200% FPL,nc_ungamed|Hispanic,nc_post|Hispanic,sel_share|Hispanic,nc_ungamed|Non-Hispanic Black,nc_post|Non-Hispanic Black,sel_share|Non-Hispanic Black,nc_ungamed|Non-Hispanic Asian,nc_post|Non-Hispanic Asian,sel_share|Non-Hispanic Asian,nc_ungamed|Needs ADL or IADL help,nc_post|Needs ADL or IADL help,sel_share|Needs ADL or IADL help,nc_ungamed|Mental health condition,nc_post|Mental health condition,sel_share|Mental health condition,nc_ungamed|Age 65 and over,nc_post|Age 65 and over,sel_share|Age 65 and over,nc_ungamed|Uninsured all year,nc_post|Uninsured all year,sel_share|Uninsured all year,distinct_codes,top_code_share,top_code
cms,share of added codes real,0.25,0,1,0.1013146842927547,,,316638.0883624321,,759027.5862958878,,1075665.67465832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
cms,share of added codes real,0.5,0,1,0.1013146842927547,,,30741.898016384148,,712847.0873037175,,743588.9853201016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
cms,share of added codes real,1.0,0,1,0.1013146842927547,,,-356218.8739968276,,651587.2250980812,,295368.3511012536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,
cms_pen_1,cost per code,0.0,0,1,0.09932301885487616,0.09451404369673544,7747667.367930188,126432.76303370715,377636.11154695175,672236.2076847268,60.08506300389229,798668.970718434,663234.9519531591,9001.255731567768,29016.719393358962,831795.6575028029,298.46406460646153,1042.9086364826992,0.9947127291510948,1019.0305613069752,1720.001225890679,0.9852857685551466,-889.3138065202768,78.09450016697645,0.9881799307675017,436.86395245055894,1048.7807232437888,0.9709593297313088,-12322.92052508156,-10558.033676720164,0.9055631467063828,158.569910253077,1483.3303479754643,1.0134643964745504,-1020.2096848097075,327.8130113573153,1.0564730994794949,1619.24533287259,2060.738834966978,1.020105555557401,124,0.04597701149425287,END002+END005
cms_pen_1,cost per code,250.0,0,1,0.09932301885487616,0.09451404369673544,7747667.367930188,111411.49728273408,377636.11154695175,672236.2076847268,60.08506300389229,783647.7049674608,663234.9519531591,9001.255731567768,29016.719393358962,816774.3917518299,298.46406460646153,1042.9086364826992,0.9947127291510948,1019.0305613069752,1720.001225890679,0.9852857685551466,-889.3138065202768,78.09450016697645,0.9881799307675017,436.86395245055894,1048.7807232437888,0.9709593297313088,-12322.92052508156,-10558.033676720164,0.9055631467063828,158.569910253077,1483.3303479754643,1.0134643964745504,-1020.2096848097075,327.8130113573153,1.0564730994794949,1619.24533287259,2060.738834966978,1.020105555557401,124,0.04597701149425287,END002+END005
cms_pen_1,cost per code,500.0,0,1,0.09932301885487616,0.09451404369673544,7747667.367930188,96390.231531761,377636.11154695175,672236.2076847268,60.08506300389229,768626.4392164878,663234.9519531591,9001.255731567768,29016.719393358962,801753.1260008567,298.46406460646153,1042.9086364826992,0.9947127291510948,1019.0305613069752,1720.001225890679,0.9852857685551466,-889.3138065202768,78.09450016697645,0.9881799307675017,436.86395245055894,1048.7807232437888,0.9709593297313088,-12322.92052508156,-10558.033676720164,0.9055631467063828,158.569910253077,1483.3303479754643,1.0134643964745504,-1020.2096848097075,327.8130113573153,1.0564730994794949,1619.24533287259,2060.738834966978,1.020105555557401,124,0.04597701149425287,END002+END005
cms_pen_1,cost per code,1000.0,0,1,0.09932301885487616,0.09451404369673544,7747667.367930188,66347.70002981486,377636.11154695175,672236.2076847268,60.08506300389229,738583.9077145417,663234.9519531591,9001.255731567768,29016.719393358962,771710.5944989107,298.46406460646153,1042.9086364826992,0.9947127291510948,1019.0305613069752,1720.001225890679,0.9852857685551466,-889.3138065202768,78.09450016697645,0.9881799307675017,436.86395245055894,1048.7807232437888,0.9709593297313088,-12322.92052508156,-10558.033676720164,0.9055631467063828,158.569910253077,1483.3303479754643,1.0134643964745504,-1020.2096848097075,327.8130113573153,1.0564730994794949,1619.24533287259,2060.738834966978,1.020105555557401,124,0.04597701149425287,END002+END005
cms_pen_1,cost per code,2000.0,0,1,0.09932301885487616,0.09451404369673544,7747667.367930188,6262.637025922575,377636.11154695175,672236.2076847268,60.08506300389229,678498.8447106495,663234.9519531591,9001.255731567768,29016.719393358962,711625.5314950184,298.46406460646153,1042.9086364826992,0.9947127291510948,1019.0305613069752,1720.001225890679,0.9852857685551466,-889.3138065202768,78.09450016697645,0.9881799307675017,436.86395245055894,1048.7807232437888,0.9709593297313088,-12322.92052508156,-10558.033676720164,0.9055631467063828,158.569910253077,1483.3303479754643,1.0134643964745504,-1020.2096848097075,327.8130113573153,1.0564730994794949,1619.24533287259,2060.738834966978,1.020105555557401,124,0.04597701149425287,END002+END005
cms_pen_1,cost per code,3000.0,0,1,0.09932301885487616,0.09460594833975766,7747667.367930188,0.0,352337.1271683516,677425.3058914127,0.0,677425.3058914127,677425.3058914127,0.0,29016.719393358962,706442.0252847717,298.46406460646153,1008.9622275137062,0.9966511975839297,1019.0305613069752,1604.5619365529406,0.9901737806370939,-889.3138065202768,-89.20363805486016,0.9850689893012712,436.86395245055894,899.7532781861424,0.9713701388647215,-12322.92052508156,-10405.2513404966,0.9039438889787765,158.569910253077,1239.715516360395,1.0058804214023134,-1020.2096848097075,215.79168296247238,1.0574379131633627,1619.24533287259,2023.232183641857,1.0327857981215225,0,0.0,
cms_pen_1,codes per person,1,0,1,0.09932301885487616,0.09451404369673544,7747667.367930188,66347.70002981486,377636.11154695175,672236.2076847268,60.08506300389229,738583.9077145417,663234.9519531591,9001.255731567768,29016.719393358962,771710.5944989107,298.46406460646153,1042.9086364826992,0.9947127291510948,1019.0305613069752,1720.001225890679,0.9852857685551466,-889.3138065202768,78.09450016697645,0.9881799307675017,436.86395245055894,1048.7807232437888,0.9709593297313088,-12322.92052508156,-10558.033676720164,0.9055631467063828,158.569910253077,1483.3303479754643,1.0134643964745504,-1020.2096848097075,327.8130113573153,1.0564730994794949,1619.24533287259,2060.738834966978,1.020105555557401,124,0.04597701149425287,END002+END005
